838|FACULDADE DE CIÊNCIAS TECNOLÓGICAS DE FORTALEZA|FCTFOR
837|FACULDADE DE CIÊNCIAS HUMANAS DE FORTALEZA|FCHFOR
840|FACULDADE VITORIANA DE TECNOLOGIA|FAVI
839|FACULDADE VITORIANA DE CIÊNCIAS CONTÁBEIS|FAVI
1498|INSTITUTO DE ENSINO SUPERIOR E FORMAÇÃO AVANÇADA DE VITÓRIA|FAVI
843|FACULDADE DE CIÊNCIAS E TECNOLOGIA DE BIRIGUI|FATEB
1307|FACULDADE DE ENSINO SUPERIOR E FORMAÇÃO INTEGRAL|FAEF
845|FACULDADE DA FUNDAÇÃO EDUCACIONAL ARAÇATUBA|FAC-FEA
847|FACULDADE PIAUIENSE DE PROCESSAMENTO DE DADOS|FPPD
846|FACULDADE DE ADMINISTRAÇÃO DE TERESINA|FAT
1656|INSTITUTO DE ENSINO SUPERIOR DE TERESINA|IEST
2908|FACULDADE NATALENSE DE ENSINO E CULTURA|FANEC
848|FACULDADE PARAIBANA DE PROCESSAMENTO DE DADOS|FPPD
1462|INSTITUTO PARAIBANO DE ENSINO RENOVADO|INPER
849|FACULDADE JESUÍTA DE FILOSOFIA E TEOLOGIA|FAJE
1182|INSTITUTO DE ENSINO SUPERIOR DE AMERICANA|IESA
1872|FACULDADES INTEGRADAS SANTA CRUZ DE CURITIBA|FARESC
861|CENTRO DE ENSINO SUPERIOR DO AMAPÁ|CEAP
866|FACULDADE DE INFORMÁTICA DE CUIABÁ|FIC
940|Faculdades Magsul|FAMAG
976|FACULDADES INTEGRADAS DE PONTA PORÃ|FIP
1032|CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO|UNISAL
873|FACULDADES UNIFICADAS DE FOZ DO IGUAÇU|UNIFOZ
874|FACULDADE DE ESTUDOS SOCIAIS APLICADOS DE VIANA|FESAV
1550|FACULDADE DE EDUCAÇÃO FÍSICA DE FOZ DO IGUAÇU|FEPI
877|FACULDADE DE ECONOMIA E PROCESSAMENTO DE DADOS DE FOZ DO IGUAÇU|FEPI
2086|INSTITUTO DE ENSINO SUPERIOR DE FOZ DO IGUAÇU|IESFI
881|INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE ASSIS|IMESA
882|INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE BEBEDOURO VICTÓRIO CARDASSI|IMESB
890|ESCOLA DE GOVERNO PROFESSOR PAULO NEVES DE CARVALHO|EG
1038|FACULDADES INTEGRADAS DE TRÊS LAGOAS|AEMS
3170|FACULDADES INTEGRADAS ASSOCIAÇÃO DE ENSINO DE SANTA CATARINA|FASSESC
898|FACULDADE DE CIÊNCIAS ECONÔMICAS E ADMINISTRATIVAS SANTA RITA DE CÁSSIA|FACEAS
900|FACULDADE DE CIÊNCIAS ADMINISTRATIVAS E DE TECNOLOGIA|FATEC
1233|CENTRO UNIVERSITÁRIO CÂNDIDO RONDON|UNIRONDON
2330|FACULDADE CÂNDIDO RONDON - FCR|FCR
905|FACULDADE ESCOLA PAULISTA DE DIREITO|FACEPD
1099|FACULDADE DE EDUCAÇÃO E CIÊNCIAS GERENCIAIS DE SÃO PAULO|FECG-SP
906|FACULDADE DE EDUCAÇÃO E CIÊNCIAS GERENCIAIS DE SUMARÉ|FECGS
908|FACULDADE ALAGOANA DE ADMINISTRAÇÃO|FAA
2075|INSTITUTO DE ENSINO SUPERIOR DE ALAGOAS|IESA
909|FACULDADE DE BELFORD ROXO|FABEL
910|FACULDADE SANTA LÚCIA|FCACSL
913|FACULDADES INTEGRADAS DE PARANAÍBA - FIPAR|FIPAR
915|FACULDADE DE ADMINISTRAÇÃO DE FÁTIMA DO SUL|FAFS
916|FACULDADE DE CIÊNCIAS, SAÚDE, EXATAS E JURÍDICAS DE TERESINA|FACULDADE CEUT
917|FACULDADE DE CIÊNCIAS CONTÁBEIS DE NAVIRAI|FACINAV
918|FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE CASCAVEL|FCSAC
923|FACULDADE DE ADMINISTRAÇÃO E CIÊNCIAS CONTÁBEIS DE SÃO ROQUE|FACCSR
1422|CENTRO UNIVERSITÁRIO DO NORTE|UNINORTE
1142|FACULDADES INTEGRADAS DE VITÓRIA|FDV
1125|FACULDADES INTEGRADAS ESPÍRITA|FIES
939|FACULDADE CATÓLICA DE ANÁPOLIS|CATÓLICA DE ANÁPOLIS
950|UNIÃO DE ENSINO SUPERIOR DE NOVA MUTUM|UNINOVA
952|UNIVERSIDADE SANTA CECÍLIA|UNISANTA
953|UNIVERSIDADE METROPOLITANA DE SANTOS|UNIMES
959|FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS|FAFIL
1162|FACULDADE DE ALTA FLORESTA|FAF
1374|FACULDADE DE CIÊNCIAS SOCIAIS DE GUARANTÃ DO NORTE|FCSGN
1868|INSTITUTO SUPERIOR DE EDUCAÇÃO DE SANTOS DUMONT|ISESD
5243|FACULDADE DE CIÊNCIAS JURÍDICAS DE SANTOS DUMONT|FCJSD
1867|FACULDADE DE CIÊNCIAS GERENCIAIS DE SANTOS DUMONT|FACIG
983|FACULDADE PRUDENTE DE MORAES|FPM
3688|FACULDADES INTEGRADAS DO VALE DO IVAÍ|
985|FACULDADE DE CIÊNCIAS E EDUCAÇÃO DE RUBIATABA|FACER
4113|FACULDADE DE CERES|FACER
15173|Faculdade de Jaraguá|
989|ESCOLA SUPERIOR EM MEIO AMBIENTE|ESMA
991|FACULDADE SENAI-CETIQT|SENAI-CETIQT
994|Faculdade de Duque de Caxias|FDC
1444|FACULDADES INTEGRADAS EINSTEIN DE LIMEIRA|FIEL
997|Centro Universitário de Bauru|
2328|FACULDADE ITEANA DE BOTUCATU|FITB
1012|FACULDADE DE FORMAÇÃO DE PROFESSORES DE AFOGADOS DA INGAZEIRA|FAFOPAI
1013|FACULDADE SUDOESTE PAULISTANO|FASUP
1014|INSTITUTO SUPERIOR E CENTRO EDUCACIONAL LUTERANO - BOM JESUS - IELUSC|BOM JESUS/IELUSC
1701|FACULDADE MACHADO DE ASSIS|FAMA
5369|FACULDADES INTEGRADAS ASMEC|ASMEC
828|FACULDADE DE SÃO LOURENÇO|FASAMA
1554|FACULDADES INTEGRADAS DO VALE DO RIBEIRA|FIVR
1225|CENTRO UNIVERSITÁRIO AMPARENSE|UNIFIA
4185|FACULDADE PERUIBE|FPBE
1019|FACULDADE DE CIÊNCIAS E TECNOLOGIA DE UNAÍ - FACTU|FACTU
1170|FACULDADE METROPOLITANA DE CAMAÇARI|FAMEC
1143|Faculdade de Ciências de Timbaúba|FACET
1021|FACULDADE DE CIÊNCIAS DE TIMBAÚBA|FACET
1027|UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO|UENF
1028|UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL|UEMS
1048|FACULDADE CAMPOS ELÍSEOS|FCE
1049|INSTITUTO DE ENSINO SUPERIOR FUCAPI|CESF
1051|FACULDADE DA SEUNE|SEUNE
3754|FACULDADES INTEGRADAS ADVENTISTAS DE MINAS GERAIS|FADMINAS
2553|INSTITUTO DE EDUCAÇÃO SUPERIOR UNYAHNA LUIS EDUARDO MAGALHÃES|IESULEM
1124|INSTITUTO DE EDUCAÇÃO SUPERIOR UNYAHNA DE BARREIRAS|IESUB
1123|INSTITUTO DE EDUCAÇÃO SUPERIOR UNYAHNA DE SALVADOR|IESUS
1055|FACULDADE MAURÍCIO DE NASSAU DE SALVADOR|FMN SALVADOR
1060|CENTRO UNIVERSITÁRIO DO INSTITUTO DE EDUCAÇÃO SUPERIOR DE BRASÍLIA - IESB|IESB
1428|INSTITUTO DE ENSINO SUPERIOR PLANALTO|IESPLAN
1067|FACULDADE DE JUSSARA|FAJ
1068|FACULDADE ALDETE MARIA ALVES|FAMA
1071|INSTITUTO DE ENSINO SUPERIOR DA FUNLEC|IESF
1072|FACULDADE AFIRMATIVO|FAFI
1075|INSTITUTO DE EDUCAÇÃO SUPERIOR DA PARAÍBA|IESP
3805|FACULDADE DE TECNOLOGIA DA PARAÍBA|FATECPB
1076|FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS DE CAJAZEIRAS|FAFIC
1079|FACULDADE MARINGÁ|CESPAR
1085|FACULDADE METODISTA DE SANTA MARIA|FAMES
1086|FACULDADE DE EDUCAÇÃO DE COLORADO DO OESTE|FAEC
1087|FACULDADES INTEGRADAS APARÍCIO CARVALHO|FIMCA
1090|FACULDADE SÃO LUÍS DE FRANÇA|FSLF
1092|FACULDADES INTEGRADAS DE BAURU|FIB
1174|FACULDADE DE SABARÁ|SOECS
1886|FACULDADE DE MONTE ALTO|FMA
1097|FACULDADES INTEGRADAS DE SÃO PAULO|FISP
1385|FACULDADES INTEGRADAS IPEP|FIPEP
3692|FACULDADE DE TECNOLOGIA IPEP DE CAMPINAS|FATEC CAMPINAS
3693|FACULDADE DE TECNOLOGIA IPEP DE SÃO PAULO|FATEC SP
4450|FACULDADE METROPOLITANA DA AMAZÔNIA|FAMAZ
1113|CENTRO UNIVERSITÁRIO EURO-AMERICANO|UNIEURO
1115|FACULDADE SANTA TEREZINHA|CEST
1118|UNIÃO DAS ESCOLAS DO GRUPO FAIMI DE EDUCAÇÃO|FAIMI
779|FACULDADE DE PONTA PORÃ|FAP
738|FACULDADES INTEGRADAS TERESA D´ÁVILA|FATEA
545|FACULDADE DE CIÊNCIAS ADMINISTRATIVAS E CONTÁBEIS DE ITABIRA|FACCI
544|FACULDADE DE CIÊNCIAS HUMANAS DE ITABIRA|FACHI
135|CENTRO UNIVERSITÁRIO CLARETIANO|CEUCLAR
4938|FACULDADE CLARETIANA DE TEOLOGIA|
1854|FACULDADES INTEGRADAS CLARETIANAS|FIC
1131|FACULDADE SANTO AGOSTINHO|FSA
1136|FACULDADE DE CIÊNCIAS HUMANAS E SOCIAIS DE IGARASSU|FACIG
1360|FACULDADE SÃO GABRIEL|FSG
1139|FACULDADE DE ESTUDOS ADMINISTRATIVOS DE MINAS GERAIS - FEAD-MG|FEAD - MG
1825|FACULDADE DE ESTUDOS SUPERIORES DE MINAS GERAIS|FEAD
3609|FACULDADES INTEGRADAS IPITANGA|FACIIP
1141|FACULDADE GAMA E SOUZA|FGS
1144|FACULDADE DE CIÊNCIAS HUMANAS|IMENSU
1379|FACULDADES INTEGRADAS SÃO PEDRO|FAESA
1151|FACULDADE DE ADMINISTRAÇÃO E NEGÓCIOS DE SERGIPE|FANESE
1157|ESCOLA SUPERIOR SÃO FRANCISCO DE ASSIS|ESFA
1159|CENTRO DE ENSINO SUPERIOR DE VITÓRIA|CESV
1160|FACULDADE CAMBURY|CAMBURY
2266|FACULDADE CAMBURY DE FORMOSA|CAMBURY
4817|FACULDADE DE TECNOLOGIA SENAI ANCHIETA|
4814|FACULDADE DE TECNOLOGIA SENAI FELIX GUISARD|
4815|FACULDADE DE TECNOLOGIA SENAI NADIR DIAS DE FIGUEIREDO|
4820|FACULDADE DE TECNOLOGIA SENAI ANTÔNIO ADOLPHO LOBBE|
4819|FACULDADE DE TECNOLOGIA SENAI MARIANO FERRAZ|
1286|FACULDADE SENAI DE TECNOLOGIA AMBIENTAL|SENAI
1526|FACULDADE DE TECNOLOGIA SENAI ANTOINE SKAF|SENAI
1195|FACULDADE SENAI DE TECNOLOGIA MECATRÔNICA|SENAI
1150|FACULDADE SENAI DE TECNOLOGIA GRÁFICA|SP SENAI
15501|Faculdade de Tecnologia SENAI Roberto Simonsen|
15502|Faculdade de Tecnologia SENAI Suiço-Brasileira Paulo Ernesto Tolle|
14609|FACULDADE DE TECNOLOGIA SENAI CONDE JOSÉ VICENTE DE AZEVEDO|
17691|FACULDADE DE TECNOLOGIA SENAI GASPAR RICARDO JUNIOR|
17690|FACULDADE DE TECNOLOGIA SENAI ROBERTO MANGE|
17516|Faculdade de Tecnologia do SENAI Horácio Augusto da Silveira|
1175|FACULDADE ESTÁCIO DO RIO GRANDE DO SUL - ESTÁCIO FARGS|ESTÁCIO FARGS
1226|INSTITUTO DE ENSINO SUPERIOR DO ACRE|IESACRE
1366|FACULDADE BARDDAL|FB-SI
1185|CENTRO UNIVERSITÁRIO JORGE AMADO|UNIJORGE
370|FACULDADE PAULISTA DE ARTES|FPA
1191|INSTITUTO DE ENSINO SUPERIOR DE FORTALEZA|IESF
1192|FACULDADE DE CIÊNCIAS DA SAÚDE DE SÃO PAULO|FACIS
1198|FACULDADE DE CIÊNCIAS SOCIAIS E APLICADAS DO PARANÁ|FACET
1202|FACULDADE SANTA RITA|FASAR
1204|FACULDADE DE AMAMBAI|FIAMA
1205|FACULDADE EDUCACIONAL DA LAPA|FAEL
1208|FAL ESTÁCIO - FACULDADE ESTÁCIO DE NATAL|
1213|FACULDADE FLEMING|SEF
1472|CENTRO UNIVERSITÁRIO LEONARDO DA VINCI|UNIASSELVI
2175|FACULDADE METROPOLITANA DE BLUMENAU|FAMEBLU
16914|Faculdade Leonardo da Vinci - Santa Catarina|
3159|FACULDADE DE TECNOLOGIA SENAI FLORIANÓPOLIS|SENAI -SC - CTAI
1957|FACULDADE DE TECNOLOGIA SENAI JOINVILLE|SENAI DE JOINVILLE
1763|FACULDADE DE TECNOLOGIA SENAI CHAPECÓ|SENAI
2750|FACULDADE DE TECNOLOGIA SENAI LUZERNA|SENAI LUZERNA
1958|FACULDADE DE TECNOLOGIA SENAI BLUMENAU|CET BLUMENAU
3155|FACULDADE DE TECNOLOGIA SENAI JARAGUÁ DO SUL|FATEC
4149|FACULDADE DE TECNOLOGIA SENAI ITAJAÍ|FATEC SENAI ITAJAÍ
4148|FACULDADE DE TECNOLOGIA SENAI SÃO JOSÉ|SENAISC
1219|INSTITUTO ITAPETININGANO DE ENSINO SUPERIOR|IIES
1227|FACULDADE SÃO FRANCISCO DE BARREIRAS - FASB|FASB
3365|FACULDADE SÃO FRANCISCO DE JUAZEIRO|FASJ
1237|FACULDADE NOSSA SENHORA APARECIDA|FANAP
1239|FACULDADE PADRÃO|PADRAO
2073|INSTITUTO SUPERIOR DE EDUCAÇÃO PADRÃO|ISE-PADRAO
2442|FACULDADE DE CIÊNCIAS BIOMÉDICAS DO ESPÍRITO SANTO|PIO XII - BIO
2351|FACULDADE ESPÍRITO SANTENSE DE CIÊNCIAS JURÍDICAS|PIO XII - DIR
1240|FACULDADE DE ESTUDOS SOCIAIS DO ESPÍRITO SANTO|PIO XII
1244|FACULDADE BRASILEIRA|MULTIVIX VITÓRIA
1245|FACULDADE DE CASTELO|FACASTELO
1970|FACULDADE DO ESPÍRITO SANTO|UNES
1248|FACULDADE DE PEDAGOGIA|ANAEC
1249|FACULDADE DE EDUCAÇÃO DE COSTA RICA|FECRA
1253|FACULDADE METODISTA GRANBERY|FMG
1256|FACULDADE DOM BOSCO|DOM BOSCO
1257|FACULDADE DE ADMINISTRAÇÃO, CIÊNCIAS, EDUCAÇÃO E LETRAS|FACEL
5403|FACULDADES OPET|
1263|FACULDADE BEZERRA DE ARAÚJO|FABA
1264|CENTRO UNIVERSITÁRIO DO RIO GRANDE DO NORTE|UNI-RN
1267|INSTITUTO DE ENSINO SUPERIOR DA GRANDE FLORIANÓPOLIS|IESGF
1270|CENTRO UNIVERSITÁRIO UNISEB|UNISEB
1273|FACULDADE CAMPO LIMPO PAULISTA|FACCAMP
2030|INSTITUTO SUPERIOR DE EDUCAÇÃO CAMPO LIMPO PAULISTA|ISECAMP
1276|INSTITUTO TAUBATÉ DE ENSINO SUPERIOR|I.T.E.S.
1279|FACULDADE DE ITÁPOLIS - FACITA|FACITA
1281|FACULDADE DE CIÊNCIAS SOCIAIS E AGRÁRIAS DE ITAPEVA|FAIT
1291|FACULDADE DO NORTE PIONEIRO|FANORPI
1294|FACULDADE DAS AMÉRICAS|FAM
1295|FACULDADE MORUMBI SUL|FMS
1296|ESCOLA SUPERIOR DE MARKETING|ESM
4064|FACULDADE DE TECNOLOGIA FAMA|FAMA
1300|INSTITUTO TAQUARITINGUENSE DE ENSINO SUPERIOR DR. ARISTIDES DE CARVALHO SCHLOBACH|ITES
1302|FACULDADE BATISTA BRASILEIRA|FBB
1310|FACULDADE DE AMERICANA|FAM
13811|TREVISAN ESCOLA SUPERIOR DE NEGÓCIOS|
14878|TREVISAN ESCOLA SUPERIOR DE NEGÓCIOS-|TEN
1311|TREVISAN ESCOLA SUPERIOR DE NEGÓCIOS|TREVISAN
1315|FACULDADE DE EDUCAÇÃO DA SERRA|FASE
1313|FACULDADE UNIDA DE SUZANO|UNISUZ
1314|INSTITUTO DE ENSINO SUPERIOR JOÃO ALFREDO DE ANDRADE|IJAA
1317|FACULDADE SUDOESTE PAULISTA|FSP
15777|FACULDADE SUDOESTE PAULISTA-ITAPETININGA|FSP
1318|FACULDADE JUVÊNCIO TERRA|FJT
1319|FACULDADE TECSOMA|FATEC
4043|FACULDADE TECNOLOGIA EDUVALE - AVARÉ|FATEC EDUVALE
1322|FACULDADE EDUVALE DE AVARÉ|EDUVALE
1324|FACULDADE DE INFORMÁTICA LEMOS DE CASTRO|FILC
1325|FACULDADE DE APUCARANA|FAP
1328|FACULDADE DE COMUNICAÇÃO E TURISMO DE OLINDA|FACOTTUR
2257|FACULDADE DIADEMA|FAD
1330|FACULDADE COTEMIG|COTEMIG
1333|FACULDADE CECAP DO LAGO NORTE|CECAP
2491|INSTITUTO SUPERIOR DE EDUCAÇÃO DO CECAP|ISCECAP
12625|ESCOLA SUPERIOR DE AVIAÇÃO CIVIL|ESAC
2362|FACULDADE DE CIÊNCIAS MÉDICAS DE CAMPINA GRANDE|FCM
1334|FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS - FACISA|FACISA
1336|FACULDADE ASSIS GURGACZ|FAG
5186|Faculdade Assis Gurgacz|
1337|FACULDADE MATER DEI|FMD
1346|FACULDADE BATISTA DE MINAS GERAIS|FBMG
1350|FACULDADE DO VALE DO JAGUARIBE|FVJ
4045|Faculdade SOCIESC de Curitiba|SOCIESC
1351|CENTRO UNIVERSITÁRIO TUPY|
3758|Faculdade SOCIESC|
3190|INSTITUTO SUPERIOR DE EDUCAÇÃO DE GARÇA|ISEG
1353|INSTITUTO DE ENSINO SUPERIOR DE GARÇA|IESG
1357|INSTITUTO SUPERIOR DE EDUCAÇÃO DO RIO DE JANEIRO|ISERJ
5052|FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ|FAETERJ TRÊS RIOS
5016|FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ|FAETERJ R DE JANEIRO
5051|FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ|FAETERJ BJ ITABAPOAN
5018|INSTITUTO SUPERIOR DE EDUCAÇÃO PROFESSOR ALDO MUYLAERT|ISEPAM
5021|FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ|FAETERJ ITAPERUNA
5053|FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO|FAETERJ PARACAMBI
5017|FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ|FAETERJ PETRÓPOLIS
5020|FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ|FAETERJ S ANT. PÁDUA
19588|Faculdade de Educação Tecnológica do Estado do Rio de Janeiro|FAETERJ CAXIAS
1100|FACULDADE CARLOS DRUMMOND DE ANDRADE|FCDA
2741|FACULDADE CATÓLICA DOM ORIONE|FACDO
1362|FACULDADE UBAENSE OZANAM COELHO|FAGOC
1373|FACULDADE CASA BRANCA|FACAB
1375|FACULDADE CATÓLICA RAINHA DA PAZ DE ARAPUTANGA|FCARP
1381|FACULDADE MARTHA FALCÃO|FMF
1382|Faculdades EST|EST
1780|FACULDADE HORIZONTINA|FAHOR
1383|FACULDADE JOSÉ LACERDA FILHO DE CIÊNCIAS APLICADAS|FAJOLCA
1384|FACULDADE SANTA HELENA|FSH
4211|ESCOLA SUPERIOR DE ADMINISTRAÇÃO, MARKETING E COMUNICAÇÃO DE PERDIZES|ESAMC PERDIZES
1386|FACULDADE ESAMC CAMPINAS|ESAMC
1387|FACULDADE OCTÓGONO|FOCO
1388|FACULDADE SUMARÉ|ISES
1395|FACULDADE DE CALDAS NOVAS|UNICALDAS
1396|Centro Universitário Dinâmica das Cataratas|UDC
2077|FACULDADE ANGLO-AMERICANO|FAA
3158|INSTITUTO SUPERIOR DE EDUCAÇÃO ANGLO-AMERICANO|ISEAAFI
3193|FACULDADES INTEGRADAS DOS CAMPOS GERAIS|CESCAGE
1399|FACULDADE UNISSA DE SARANDI|
1400|FACULDADE METROPOLITANA DE CURITIBA|FAMEC
1401|FACULDADE ADELMAR ROSADO|FAR
1402|INSTITUTO DE CIÊNCIAS SOCIAIS E HUMANAS|ICSH
1403|FACULDADE DE PIMENTA BUENO|FAP
1404|FACULDADE DE PIRACANJUBA|FAP
1409|FACULDADE DO CENTRO LESTE|UCL
1410|ÁREA1 - FACULDADE DE CIÊNCIA E TECNOLOGIA|ÁREA1
1411|FACULDADE DOIS DE JULHO|F2J
1413|FACULDADE DE PRIMAVERA|CESPRI
1414|FACULDADE SÃO LUCAS|FSL
1423|FACULDADE IDEAL|FACI
1427|FACULDADE DA SERRA GAÚCHA|FSG
3596|FACULDADE AMÉRICA LATINA|
1429|FACULDADE BATISTA DO RIO DE JANEIRO|FABAT
1430|FACULDADE INGÁ|
1433|FACULDADE ORÍGENES LESSA|FACOL
1973|INSTITUTO SUPERIOR DE EDUCAÇÃO ORÍGENES LESSA|ISEOL
1434|INSTITUTO DE ENSINO SUPERIOR DE ITAPIRA|IESI
1436|ESCOLA SUPERIOR BATISTA DO AMAZONAS|ESBAM
1439|FACULDADE DE CIÊNCIAS ECONÔMICAS|FACAMP
1438|FACULDADE DE ADMINISTRAÇÃO DE EMPRESAS|FACAMP
1440|INSTITUTO APHONSIANO DE ENSINO SUPERIOR|IAESUP
1441|FACULDADE DE TECNOLOGIA DO PIAUÍ|FATEPI
1443|FACULDADE NACIONAL|FINAC
1449|FACULDADE DE EDUCAÇÃO, ADMINISTRAÇÃO E TECNOLOGIA DE IBAITI|FEATI
1841|CENTRO UNIVERSITÁRIO ANTÔNIO EUFRÁSIO DE TOLEDO DE PRESIDENTE PRUDENTE|FIAETPP
1847|FACULDADE PITÁGORAS DE IMPERATRIZ|
1452|FACULDADE ATENAS MARANHENSE|FAMA
1465|FACULDADE DE RIBEIRÃO PRETO|AFARP
1463|FACULDADE ALFACASTELO|FCGB
3602|FACULDADES INTEGRADAS DO BRASIL|FACBRASIL
1459|FACULDADE DE CIÊNCIAS HUMANAS E SOCIAIS|FUCAMP
1455|FACULDADE SANTÍSSIMO SACRAMENTO|FSSS
1454|FACULDADE SALESIANA DO NORDESTE|FASNE
1468|FACULDADE ESAMC UBERLÂNDIA|ESAMC
1469|FACULDADE DE CIÊNCIAS SOCIAIS DE FLORIANÓPOLIS|FCSF
5591|FACULDADES INTEGRADAS CAMÕES|FICA
2632|FACULDADES INTEGRADAS DO EXTREMO SUL DA BAHIA|UNESULBAHIA
2015|INSTITUTO SANTO TOMÁS DE AQUINO|ISTA
1494|FACULDADE CATÓLICA SALESIANA DO ESPÍRITO SANTO|
1493|FACULDADE ALVES FARIA|ALFA
1491|CENTRO UNIVERSITÁRIO INTERNACIONAL|UNINTER
1490|FACULDADE DE JAGUARIÚNA|FAJ
1488|FACULDADE PARAÍSO|FAP
1487|FACULDADE DOM BOSCO|FDB
1500|FACULDADE DE ENSINO SUPERIOR DE SÃO MIGUEL DO IGUAÇU|FAESI
1501|FACULDADE LATINO AMERICANA DE EDUCAÇÃO|FLATED
1503|FACULDADE DOUTOR LEOCÁDIO JOSÉ CORREIA|FALEC
1508|FACULDADE METROPOLITANA DE MARINGÁ|
1513|INSTITUTO DE CIÊNCIAS JURÍDICAS E SOCIAIS PROFESSOR CAMILLO FILHO|ICF
1514|FACULDADE VALE DO CRICARÉ|F.V.C.
1516|FACULDADE DE VINHEDO|FV
1519|FACULDADE DE PATO BRANCO|FADEP
1521|INSTITUTO DE ESTUDOS SUPERIORES DA AMAZÔNIA|IESAM
1523|FACULDADE DE DIREITO FRANCISCO BELTRÃO|CESUL
1532|FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS NOSSA SENHORA APARECIDA|FNSA
1535|Faculdade de Pinhais|FAPI
1536|FACULDADE DE TELÊMACO BORBA|FATEB
1540|INSTITUTO DE ENSINO SUPERIOR DE RONDÔNIA|IESUR
1541|FACULDADE FLAMINGO|
1538|FACULDADE PROJEÇÃO|FAPRO
1544|FACULDADE DECISÃO|FADEC
1545|INSTITUTO DE EDUCAÇÃO SUPERIOR DE BOITUVA|FIB
1546|FACULDADE DE EDUCAÇÃO SÃO FRANCISCO|FAESF
1552|FACULDADE PIAUIENSE|FAP
1556|FACULDADE SETE DE SETEMBRO|FA7
1561|FACULDADE ESAMC SOROCABA|ESAMC
2010|FACULDADE ESAMC SOROCABA|ESAMC
1562|FACULDADE DE ILHA SOLTEIRA|FAISA
1563|CENTRO UNIVERSITÁRIO DA FACULDADE DE SAÚDE, CIÊNCIAS HUMANAS E TECNOLÓGICAS DO PIAUÍ|NOVAFAPI
1564|FACULDADE SUL FLUMINENSE|FASF
1571|FACULDADE UNIME DE CIÊNCIAS SOCIAIS|FCS
1565|FACULDADE UNIME DE CIÊNCIAS JURÍDICAS|FCJ
1644|FACULDADE UNIME DE EDUCAÇÃO E COMUNICAÇÃO|FEC
1883|FACULDADE DE CIÊNCIAS AGRÁRIAS E DA SAÚDE|FAS
2037|FACULDADE UNIME DE CIÊNCIAS EXATAS E TECNOLÓGICAS|FCT
1567|FACULDADE VIZINHANÇA VALE DO IGUAÇU|VIZIVALI
1572|FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS|FACISA
1573|FACULDADE ALFREDO NASSER|FAN
1574|FACULDADE EDUCACIONAL DE MEDIANEIRA|FACEMED
4922|FACULDADE INTEGRADA DAS CATARATAS|
1576|INSTITUTO DE ENSINO SUPERIOR BLAURO CARDOSO DE MATTOS|FASERRA
1577|FACULDADE INTERMUNICIPAL DO NOROESTE DO PARANÁ|FACINOR
1580|FACULDADE DE CIÊNCIAS E EDUCAÇÃO SENA AIRES|FACESA
1581|FACULDADE DA CIDADE DE SANTA LUZIA|FACSAL
1585|FACULDADE ENERGIA DE ADMINISTRAÇÃO E NEGÓCIOS|FEAN
4256|FACULDADES INTEGRADAS PITÁGORAS|FIP-MOC
1590|FACULDADE ESTÁCIO DE SÃO LUÍS|ESTÁCIO SÃO LUÍS
1591|FACULDADE SEAMA|SEAMA
1592|FACULDADE DE ODONTOLOGIA DE MANAUS|FOM
3613|FACULDADES INTEGRADAS IESGO|IESGO
1597|FACULDADE SANTA FÉ|CESSF
1598|FACULDADE POLITÉCNICA DE UBERLÂNDIA|FPU
1599|INSTITUTO DE ENSINO SUPERIOR PRESIDENTE TANCREDO DE ALMEIDA NEVES|IPTAN
1600|INSTITUTO DE CIÊNCIAS DA SAÚDE|ICS
1601|FACULDADE CIDADE DE COROMANDEL|FCC
1606|FACULDADES INTEGRADAS DE CASSILÂNDIA|FIC
1607|FACULDADE LUTERANA SÃO MARCOS|FALSM
1609|FACULDADE DOS CERRADOS PIAUIENSES|FCP
1610|FACULDADE DAS ATIVIDADES EMPRESARIAIS DE TERESINA|FAETE
1611|FACULDADE EDUCACIONAL DE ARAPOTI|FATI
1612|FACULDADE SUL BRASIL|FASUL
1613|FACULDADE ADVENTISTA PARANAENSE|IAP
